Outcome,sample_G_proposed,include_V_proposed,Percentile,Theta_Oracle,Variance_Oracle,Lower_CI_Oracle,Upper_CI_Oracle,Theta_Surrogate,Variance_Surrogate,Lower_CI_Surrogate,Upper_CI_Surrogate,Theta_Latent_Unconfounded,Variance_Latent_Unconfounded,Lower_CI_Latent_Unconfounded,Upper_CI_Latent_Unconfounded
z_score7,all,False,45,0.023422858547504616,27.415768938550666,-0.20873641007144259,0.2555821271664518,0.016102285258887686,21.648397645754308,-0.07483180876048152,0.10703637927825689,-0.006337793749598254,28.32664005034183,-0.11035648804180924,0.09768090054261273
z_score7,all,False,55,-0.12238895816345022,21.79457320921982,-0.32938402520080756,0.08460610887390715,-0.03221122745833276,24.328100854502665,-0.12860921551229423,0.06418676059562872,-0.06696539296870374,29.85944603030556,-0.17376133207474542,0.03983054613733794
z_score7,all,False,65,-0.21849875785760708,24.93261065294832,-0.4398947164450759,0.0028972007298617153,-0.0615295335976827,27.39361456100301,-0.16382079552015366,0.04076172832478827,-0.07000191255376023,34.201237431385444,-0.18429889788611886,0.044295072778598385
z_score7,all,False,75,-0.16304883973696568,24.85040634262091,-0.38407951912249494,0.05798183964856357,-0.06607109961742962,40.480446489268346,-0.1904184434981157,0.05827624426325648,-0.08417878801367595,48.1486029055481,-0.21979315807294433,0.051435582045592426
z_score7,all,False,85,-0.0809991204297012,27.8232061964709,-0.31487713505131826,0.15287889419191586,0.0427218096479455,72.70910659207688,-0.12392932315923522,0.20937294245512622,0.011423249487297204,84.75457382207978,-0.16850337736739465,0.19134987634198905
z_score7,all,False,95,0.23102947645950409,45.90863469393268,-0.06939339992064789,0.5314523528396561,0.266788984955733,327.1834637424284,-0.08672739295340404,0.62030536286487,0.103000784705273,392.98898227252084,-0.2844388560516173,0.4904404254621633
z_score8,all,False,5,0.2733581867977323,55.72805576289966,-0.05763782211681906,0.6043541957122838,0.42173330394496755,226.89608622473162,0.1273403791419,0.7161262287480351,0.38025773742310287,276.1572051610852,0.05547566002508103,0.7050398148211248
z_score8,all,False,15,-0.1782446304527768,35.91595379245563,-0.4439678546601239,0.08747859375457032,0.025978405558336377,41.699459560940944,-0.1002273261678746,0.15218413728454736,-0.04540272816000092,58.52211281320933,-0.19491397540513306,0.1041085190851312
z_score8,all,False,25,0.18348145644944208,21.69164627405903,-0.02302425524782087,0.38998716814670503,0.13056056626227505,16.930666583765504,0.050143005743338825,0.21097812678121128,0.07138542560768628,29.804967735554325,-0.03531304489802353,0.1780838961133961
z_score8,all,False,35,0.09072345272195828,19.205246229149516,-0.1035868154381967,0.28503372088211326,0.08492960317569445,14.330571651534282,0.010944271785947299,0.1589149345654416,0.0558186066573571,25.191050755843257,-0.042274165344054405,0.1539113786587686
